,equity
2026-06-23 22:05:44+00:00,1000088.9100000005
2026-06-23 22:05:49+00:00,1000088.9100000005
2026-06-23 22:05:54+00:00,1000087.7100000005
2026-06-23 22:05:58+00:00,1000086.5100000006
2026-06-23 22:06:01+00:00,1000092.0100000006
2026-06-23 22:06:03+00:00,1000090.8100000006
2026-06-23 22:06:08+00:00,1000090.8000000006
2026-06-23 22:06:13+00:00,1000090.8200000006
2026-06-23 22:06:15+00:00,1000089.6200000007
2026-06-23 22:06:17+00:00,1000095.1200000007
2026-06-23 22:06:21+00:00,1000093.9200000007
2026-06-23 22:06:26+00:00,1000093.9200000007
2026-06-23 22:06:29+00:00,1000092.7200000008
2026-06-23 22:06:32+00:00,1000098.2200000008
2026-06-23 22:06:36+00:00,1000097.0200000008
2026-06-23 22:06:41+00:00,1000097.0100000008
2026-06-23 22:06:46+00:00,1000097.0100000008
2026-06-23 22:06:51+00:00,1000098.8900000008
2026-06-23 22:06:53+00:00,1000097.6900000009
2026-06-23 22:06:58+00:00,1000103.1900000009
2026-06-23 22:07:00+00:00,1000108.6900000009
2026-06-23 22:07:02+00:00,1000114.1900000009
2026-06-23 22:07:04+00:00,1000112.9900000009
2026-06-23 22:07:07+00:00,1000111.790000001
2026-06-23 22:07:12+00:00,1000110.590000001
2026-06-23 22:07:14+00:00,1000109.3900000011
2026-06-23 22:07:19+00:00,1000114.0400000011
2026-06-23 22:07:24+00:00,1000112.8400000011
2026-06-23 22:07:27+00:00,1000111.6400000012
2026-06-23 22:07:32+00:00,1000111.6500000012
2026-06-23 22:07:34+00:00,1000110.4500000012
2026-06-23 22:07:39+00:00,1000110.4500000012
2026-06-23 22:07:43+00:00,1000115.9500000012
2026-06-23 22:07:48+00:00,1000115.9500000012
2026-06-23 22:07:53+00:00,1000115.9500000012
2026-06-23 22:07:58+00:00,1000115.9500000012
2026-06-23 22:08:00+00:00,1000114.7500000013
2026-06-23 22:08:05+00:00,1000114.7400000013
2026-06-23 22:08:10+00:00,1000119.8100000012
2026-06-23 22:08:15+00:00,1000119.8100000012
2026-06-23 22:08:20+00:00,1000125.3100000012
2026-06-23 22:08:22+00:00,1000124.1100000013
2026-06-23 22:08:27+00:00,1000126.0900000012
2026-06-23 22:08:32+00:00,1000126.0900000012
2026-06-23 22:08:37+00:00,1000126.1000000013
2026-06-23 22:08:42+00:00,1000128.1700000012
2026-06-23 22:08:44+00:00,1000126.9700000013
2026-06-23 22:08:48+00:00,1000125.7700000013
2026-06-23 22:08:53+00:00,1000125.7600000013
2026-06-23 22:08:58+00:00,1000125.7600000013
2026-06-23 22:09:03+00:00,1000125.7600000013
2026-06-23 22:09:06+00:00,1000124.5600000013
2026-06-23 22:09:11+00:00,1000124.5500000013
2026-06-23 22:09:16+00:00,1000124.5400000013
2026-06-23 22:09:21+00:00,1000124.5400000013
2026-06-23 22:09:26+00:00,1000124.5300000013
2026-06-23 22:09:31+00:00,1000123.8500000013
2026-06-23 22:09:36+00:00,1000123.8500000013
2026-06-23 22:09:41+00:00,1000123.4600000012
2026-06-23 22:09:46+00:00,1000125.4500000012
2026-06-23 22:09:48+00:00,1000124.2500000013
2026-06-23 22:09:53+00:00,1000124.2400000013
2026-06-23 22:09:58+00:00,1000124.2400000013
2026-06-23 22:10:03+00:00,1000124.2500000013
2026-06-23 22:10:08+00:00,1000124.2500000013
2026-06-23 22:10:13+00:00,1000124.2600000013
2026-06-23 22:10:18+00:00,1000124.2600000013
2026-06-23 22:10:22+00:00,1000123.0600000013
2026-06-23 22:10:27+00:00,1000123.2100000014
2026-06-23 22:10:29+00:00,1000122.0100000014
2026-06-23 22:10:31+00:00,1000120.8100000015
2026-06-23 22:10:35+00:00,1000126.3100000015
2026-06-23 22:10:37+00:00,1000125.1100000015
2026-06-23 22:10:42+00:00,1000126.9800000015
2026-06-23 22:10:47+00:00,1000126.9800000015
2026-06-23 22:10:52+00:00,1000128.0000000015
2026-06-23 22:10:57+00:00,1000127.9900000015
2026-06-23 22:11:02+00:00,1000127.9800000015
2026-06-23 22:11:07+00:00,1000126.9100000015
2026-06-23 22:11:12+00:00,1000127.8200000016
2026-06-23 22:11:15+00:00,1000126.6200000016
2026-06-23 22:11:20+00:00,1000126.6200000016
2026-06-23 22:11:22+00:00,1000125.4200000017
2026-06-23 22:11:27+00:00,1000127.2800000017
2026-06-23 22:11:30+00:00,1000126.0800000017
2026-06-23 22:11:34+00:00,1000131.5800000017
2026-06-23 22:11:39+00:00,1000137.0800000017
2026-06-23 22:11:44+00:00,1000140.5500000017
2026-06-23 22:11:49+00:00,1000139.4200000017
2026-06-23 22:11:54+00:00,1000139.4200000017
2026-06-23 22:11:59+00:00,1000139.4300000017
2026-06-23 22:12:04+00:00,1000139.4400000017
2026-06-23 22:12:09+00:00,1000139.4400000017
2026-06-23 22:12:14+00:00,1000139.4400000017
2026-06-23 22:12:19+00:00,1000139.8700000017
2026-06-23 22:12:24+00:00,1000145.3700000017
2026-06-23 22:12:28+00:00,1000144.1700000018
2026-06-23 22:12:32+00:00,1000142.9700000018
2026-06-23 22:12:37+00:00,1000145.6800000018
2026-06-23 22:12:42+00:00,1000145.6800000018
2026-06-23 22:12:47+00:00,1000145.6800000018
2026-06-23 22:12:52+00:00,1000145.6800000018
2026-06-23 22:12:57+00:00,1000145.6800000018
2026-06-23 22:13:02+00:00,1000145.6800000018
2026-06-23 22:13:07+00:00,1000149.6700000018
2026-06-23 22:13:12+00:00,1000149.6800000018
2026-06-23 22:13:17+00:00,1000149.6800000018
2026-06-23 22:13:22+00:00,1000149.6700000018
2026-06-23 22:13:24+00:00,1000148.4700000018
2026-06-23 22:13:29+00:00,1000153.9700000018
2026-06-23 22:13:34+00:00,1000153.9700000018
2026-06-23 22:13:39+00:00,1000153.9700000018
2026-06-23 22:13:41+00:00,1000152.7700000019
2026-06-23 22:13:46+00:00,1000154.7800000019
2026-06-23 22:13:51+00:00,1000154.7800000019
2026-06-23 22:13:56+00:00,1000154.7800000019
2026-06-23 22:13:58+00:00,1000153.5800000019
2026-06-23 22:14:03+00:00,1000156.880000002
2026-06-23 22:14:08+00:00,1000156.250000002
2026-06-23 22:14:10+00:00,1000161.750000002
2026-06-23 22:14:15+00:00,1000167.250000002
2026-06-23 22:14:17+00:00,1000166.050000002
2026-06-23 22:14:22+00:00,1000167.8500000021
2026-06-23 22:14:25+00:00,1000166.6500000021
2026-06-23 22:14:30+00:00,1000170.2600000021
2026-06-23 22:14:35+00:00,1000171.1800000021
2026-06-23 22:14:40+00:00,1000171.1700000021
2026-06-23 22:14:42+00:00,1000169.9700000022
2026-06-23 22:14:47+00:00,1000171.9700000022
2026-06-23 22:14:52+00:00,1000171.9600000022
2026-06-23 22:14:55+00:00,1000177.4600000022
2026-06-23 22:15:00+00:00,1000177.4600000022
2026-06-23 22:15:05+00:00,1000177.4600000022
2026-06-23 22:15:08+00:00,1000176.2600000022
2026-06-23 22:15:13+00:00,1000181.7600000022
2026-06-23 22:15:15+00:00,1000180.5600000023
2026-06-23 22:15:20+00:00,1000180.5700000023
2026-06-23 22:15:25+00:00,1000180.5700000023
2026-06-23 22:15:30+00:00,1000185.2500000023
2026-06-23 22:15:35+00:00,1000185.1600000024
2026-06-23 22:15:40+00:00,1000185.1500000024
2026-06-23 22:15:45+00:00,1000185.1500000024
2026-06-23 22:15:50+00:00,1000185.1600000024
2026-06-23 22:15:54+00:00,1000190.6600000024
2026-06-23 22:15:59+00:00,1000190.6600000024
2026-06-23 22:16:04+00:00,1000194.2100000024
2026-06-23 22:16:06+00:00,1000193.0100000025
2026-06-23 22:16:09+00:00,1000198.5100000025
2026-06-23 22:16:12+00:00,1000197.3100000025
2026-06-23 22:16:17+00:00,1000199.3100000025
2026-06-23 22:16:20+00:00,1000198.1100000025
2026-06-23 22:16:25+00:00,1000202.6700000025
2026-06-23 22:16:28+00:00,1000201.4700000025
2026-06-23 22:16:30+00:00,1000206.9700000025
2026-06-23 22:16:35+00:00,1000206.9800000025
2026-06-23 22:16:40+00:00,1000206.9800000025
2026-06-23 22:16:45+00:00,1000206.9900000026
2026-06-23 22:16:50+00:00,1000207.0000000026
2026-06-23 22:16:54+00:00,1000212.5000000026
2026-06-23 22:16:59+00:00,1000212.1300000026
2026-06-23 22:17:04+00:00,1000212.1300000026
2026-06-23 22:17:09+00:00,1000212.1300000026
2026-06-23 22:17:14+00:00,1000212.1300000026
2026-06-23 22:17:19+00:00,1000212.1200000026
2026-06-23 22:17:22+00:00,1000210.9200000026
2026-06-23 22:17:27+00:00,1000210.9200000026
2026-06-23 22:17:32+00:00,1000210.9300000026
2026-06-23 22:17:34+00:00,1000209.7300000027
2026-06-23 22:17:39+00:00,1000213.6200000027
2026-06-23 22:17:44+00:00,1000213.3800000027
2026-06-23 22:17:49+00:00,1000213.3800000027
2026-06-23 22:17:54+00:00,1000213.9200000027
2026-06-23 22:17:57+00:00,1000212.7200000028
2026-06-23 22:18:02+00:00,1000212.7200000028
2026-06-23 22:18:07+00:00,1000212.7300000028
2026-06-23 22:18:12+00:00,1000212.7200000028
2026-06-23 22:18:17+00:00,1000212.7200000028
2026-06-23 22:18:22+00:00,1000212.7100000028
2026-06-23 22:18:27+00:00,1000212.7100000028
2026-06-23 22:18:32+00:00,1000212.7200000028
2026-06-23 22:18:37+00:00,1000212.7200000028
2026-06-23 22:18:42+00:00,1000212.7100000028
2026-06-23 22:18:44+00:00,1000211.5100000028
2026-06-23 22:18:49+00:00,1000211.8000000028
2026-06-23 22:18:54+00:00,1000211.7900000028
2026-06-23 22:18:59+00:00,1000211.7900000028
2026-06-23 22:19:04+00:00,1000216.0800000029
2026-06-23 22:19:08+00:00,1000214.8800000029
2026-06-23 22:19:13+00:00,1000216.800000003
2026-06-23 22:19:17+00:00,1000215.600000003
2026-06-23 22:19:20+00:00,1000214.400000003
2026-06-23 22:19:22+00:00,1000219.900000003
2026-06-23 22:19:24+00:00,1000218.7000000031
2026-06-23 22:19:29+00:00,1000220.6900000031
2026-06-23 22:19:34+00:00,1000224.6800000031
2026-06-23 22:19:39+00:00,1000223.4800000031
2026-06-23 22:19:43+00:00,1000228.9800000031
2026-06-23 22:19:45+00:00,1000227.7800000032
2026-06-23 22:19:50+00:00,1000227.7700000032
2026-06-23 22:19:53+00:00,1000226.5700000032
2026-06-23 22:19:58+00:00,1000231.5000000033
2026-06-23 22:20:03+00:00,1000231.4900000033
2026-06-23 22:20:08+00:00,1000231.4800000032
2026-06-23 22:20:13+00:00,1000231.4900000033
2026-06-23 22:20:18+00:00,1000231.4900000033
2026-06-23 22:20:22+00:00,1000230.2900000033
2026-06-23 22:20:27+00:00,1000230.3000000033
2026-06-23 22:20:32+00:00,1000230.3000000033
2026-06-23 22:20:37+00:00,1000232.3000000033
2026-06-23 22:20:40+00:00,1000231.1000000034
2026-06-23 22:20:45+00:00,1000234.7700000034
2026-06-23 22:20:50+00:00,1000234.7700000034
2026-06-23 22:20:52+00:00,1000233.5700000034
2026-06-23 22:20:55+00:00,1000239.0700000034
2026-06-23 22:20:58+00:00,1000237.8700000035
2026-06-23 22:21:03+00:00,1000240.2100000035
2026-06-23 22:21:05+00:00,1000245.7100000035
2026-06-23 22:21:09+00:00,1000244.5100000035
2026-06-23 22:21:14+00:00,1000244.5100000035
2026-06-23 22:21:16+00:00,1000243.3100000035
2026-06-23 22:21:21+00:00,1000243.3400000036
2026-06-23 22:21:23+00:00,1000242.1400000036
2026-06-23 22:21:28+00:00,1000244.1300000036
2026-06-23 22:21:33+00:00,1000246.1300000036
2026-06-23 22:21:35+00:00,1000244.9300000037
2026-06-23 22:21:40+00:00,1000245.2000000037
2026-06-23 22:21:45+00:00,1000245.2100000037
2026-06-23 22:21:50+00:00,1000245.2200000037
2026-06-23 22:21:55+00:00,1000245.2100000037
2026-06-23 22:22:00+00:00,1000245.4600000037
2026-06-23 22:22:05+00:00,1000245.4500000037
2026-06-23 22:22:10+00:00,1000246.0500000037
2026-06-23 22:22:12+00:00,1000251.5500000037
2026-06-23 22:22:15+00:00,1000250.3500000037
2026-06-23 22:22:17+00:00,1000249.1500000037
2026-06-23 22:22:22+00:00,1000249.1500000037
2026-06-23 22:22:27+00:00,1000248.8400000038
2026-06-23 22:22:31+00:00,1000247.6400000039
2026-06-23 22:22:34+00:00,1000246.4400000039
2026-06-23 22:22:38+00:00,1000245.240000004
2026-06-23 22:22:42+00:00,1000250.740000004
2026-06-23 22:22:47+00:00,1000250.7300000039
2026-06-23 22:22:52+00:00,1000250.740000004
2026-06-23 22:22:56+00:00,1000256.240000004
2026-06-23 22:23:00+00:00,1000255.040000004
2026-06-23 22:23:05+00:00,1000255.050000004
2026-06-23 22:23:10+00:00,1000255.040000004
2026-06-23 22:23:15+00:00,1000255.050000004
2026-06-23 22:23:20+00:00,1000260.550000004
2026-06-23 22:23:22+00:00,1000266.050000004
2026-06-23 22:23:25+00:00,1000264.850000004
2026-06-23 22:23:27+00:00,1000263.6500000041
2026-06-23 22:23:31+00:00,1000262.4500000041
2026-06-23 22:23:33+00:00,1000261.2500000042
2026-06-23 22:23:38+00:00,1000266.7500000042
2026-06-23 22:23:41+00:00,1000265.5500000042
2026-06-23 22:23:45+00:00,1000271.0500000042
2026-06-23 22:23:47+00:00,1000276.5500000042
2026-06-23 22:23:49+00:00,1000275.3500000043
2026-06-23 22:23:51+00:00,1000274.1500000043
2026-06-23 22:23:56+00:00,1000277.2400000043
2026-06-23 22:24:01+00:00,1000277.2400000043
2026-06-23 22:24:03+00:00,1000276.0400000043
2026-06-23 22:24:07+00:00,1000274.8400000044
2026-06-23 22:24:11+00:00,1000273.6400000044
2026-06-23 22:24:13+00:00,1000272.4400000045
2026-06-23 22:24:17+00:00,1000271.2400000045
2026-06-23 22:24:20+00:00,1000276.7400000045
2026-06-23 22:24:23+00:00,1000282.2400000045
2026-06-23 22:24:28+00:00,1000281.0400000046
2026-06-23 22:24:32+00:00,1000286.5400000046
2026-06-23 22:24:37+00:00,1000291.8100000046
2026-06-23 22:24:39+00:00,1000290.6100000046
2026-06-23 22:24:42+00:00,1000289.4100000047
2026-06-23 22:24:47+00:00,1000289.4200000047
2026-06-23 22:24:52+00:00,1000289.4200000047
2026-06-23 22:24:57+00:00,1000289.4300000047
2026-06-23 22:25:02+00:00,1000289.4400000047
2026-06-23 22:25:07+00:00,1000289.1200000048
2026-06-23 22:25:12+00:00,1000290.7600000048
2026-06-23 22:25:17+00:00,1000290.6000000047
2026-06-23 22:25:22+00:00,1000290.9700000047
2026-06-23 22:25:27+00:00,1000290.9700000047
2026-06-23 22:25:32+00:00,1000290.5700000047
2026-06-23 22:25:36+00:00,1000296.0700000047
2026-06-23 22:25:41+00:00,1000296.0700000047
2026-06-23 22:25:45+00:00,1000301.5700000047
2026-06-23 22:25:50+00:00,1000304.6100000048
2026-06-23 22:25:55+00:00,1000304.6200000048
2026-06-23 22:26:00+00:00,1000307.3600000048
2026-06-23 22:26:02+00:00,1000306.1600000048
2026-06-23 22:26:05+00:00,1000304.9600000049
2026-06-23 22:26:10+00:00,1000304.9700000049
2026-06-23 22:26:14+00:00,1000303.7700000049
2026-06-23 22:26:16+00:00,1000302.570000005
2026-06-23 22:26:19+00:00,1000301.370000005
2026-06-23 22:26:24+00:00,1000301.370000005
2026-06-23 22:26:26+00:00,1000300.170000005
2026-06-23 22:26:28+00:00,1000298.9700000051
2026-06-23 22:26:33+00:00,1000297.7700000051
2026-06-23 22:26:38+00:00,1000301.7700000051
2026-06-23 22:26:43+00:00,1000301.7700000051
2026-06-23 22:26:48+00:00,1000301.7800000052
2026-06-23 22:26:53+00:00,1000303.3700000051
2026-06-23 22:26:56+00:00,1000302.1700000052
2026-06-23 22:26:59+00:00,1000300.9700000052
2026-06-23 22:27:04+00:00,1000300.9700000052
2026-06-23 22:27:09+00:00,1000299.8200000052
2026-06-23 22:27:13+00:00,1000298.6200000052
2026-06-23 22:27:18+00:00,1000302.6200000052
2026-06-23 22:27:20+00:00,1000301.4200000053
2026-06-23 22:27:25+00:00,1000302.1400000053
2026-06-23 22:27:30+00:00,1000302.1300000052
2026-06-23 22:27:35+00:00,1000303.5200000053
2026-06-23 22:27:37+00:00,1000302.3200000053
2026-06-23 22:27:42+00:00,1000306.5500000053
2026-06-23 22:27:46+00:00,1000305.3500000053
2026-06-23 22:27:49+00:00,1000310.8500000053
2026-06-23 22:27:54+00:00,1000310.8400000053
2026-06-23 22:27:59+00:00,1000310.8600000053
2026-06-23 22:28:04+00:00,1000310.8600000053
2026-06-23 22:28:09+00:00,1000310.8600000053
2026-06-23 22:28:14+00:00,1000310.8600000053
2026-06-23 22:28:19+00:00,1000310.8600000053
2026-06-23 22:28:22+00:00,1000316.3600000053
2026-06-23 22:28:24+00:00,1000315.1600000054
2026-06-23 22:28:26+00:00,1000313.9600000054
2026-06-23 22:28:31+00:00,1000315.9600000054
2026-06-23 22:28:35+00:00,1000314.7600000055
2026-06-23 22:28:40+00:00,1000314.7600000055
2026-06-23 22:28:45+00:00,1000314.7600000055
2026-06-23 22:28:50+00:00,1000314.7600000055
2026-06-23 22:28:55+00:00,1000314.7600000055
2026-06-23 22:29:00+00:00,1000314.7600000055
2026-06-23 22:29:02+00:00,1000313.5600000055
2026-06-23 22:29:07+00:00,1000318.0600000055
2026-06-23 22:29:12+00:00,1000318.0500000055
2026-06-23 22:29:17+00:00,1000319.3200000055
2026-06-23 22:29:22+00:00,1000318.1200000056
2026-06-23 22:29:26+00:00,1000316.9200000056
2026-06-23 22:29:28+00:00,1000315.7200000057
2026-06-23 22:29:32+00:00,1000321.2200000057
2026-06-23 22:29:35+00:00,1000320.0200000057
2026-06-23 22:29:40+00:00,1000324.7600000057
2026-06-23 22:29:45+00:00,1000324.0000000057
2026-06-23 22:29:50+00:00,1000323.9900000057
2026-06-23 22:29:55+00:00,1000327.5000000057
2026-06-23 22:30:00+00:00,1000327.5100000057
2026-06-23 22:30:03+00:00,1000326.3100000058
2026-06-23 22:30:08+00:00,1000326.3200000058
2026-06-23 22:30:12+00:00,1000325.1200000058
2026-06-23 22:30:17+00:00,1000328.7100000058
2026-06-23 22:30:22+00:00,1000328.7200000058
2026-06-23 22:30:27+00:00,1000328.7200000058
2026-06-23 22:30:32+00:00,1000328.7200000058
2026-06-23 22:30:37+00:00,1000328.7100000058
2026-06-23 22:30:42+00:00,1000328.7200000058
2026-06-23 22:30:47+00:00,1000330.7300000058
2026-06-23 22:30:49+00:00,1000329.5300000058
2026-06-23 22:30:54+00:00,1000329.5300000058
2026-06-23 22:30:59+00:00,1000329.5300000058
2026-06-23 22:31:04+00:00,1000329.5300000058
2026-06-23 22:31:09+00:00,1000329.5300000058
2026-06-23 22:31:14+00:00,1000329.5300000058
2026-06-23 22:31:19+00:00,1000329.5400000059
2026-06-23 22:31:23+00:00,1000328.3400000059
2026-06-23 22:31:28+00:00,1000332.7100000059
2026-06-23 22:31:31+00:00,1000331.510000006
2026-06-23 22:31:36+00:00,1000331.520000006
2026-06-23 22:31:41+00:00,1000333.810000006
2026-06-23 22:31:46+00:00,1000333.810000006
2026-06-23 22:31:51+00:00,1000333.810000006
2026-06-23 22:31:56+00:00,1000333.810000006
2026-06-23 22:31:58+00:00,1000332.610000006
2026-06-23 22:32:03+00:00,1000333.2700000061
2026-06-23 22:32:08+00:00,1000333.2800000061
2026-06-23 22:32:10+00:00,1000332.0800000061
2026-06-23 22:32:15+00:00,1000332.0700000061
2026-06-23 22:32:20+00:00,1000332.0700000061
2026-06-23 22:32:25+00:00,1000332.0700000061
2026-06-23 22:32:30+00:00,1000332.0700000061
2026-06-23 22:32:35+00:00,1000337.5700000061
2026-06-23 22:32:40+00:00,1000336.7700000061
2026-06-23 22:32:45+00:00,1000337.7700000061
2026-06-23 22:32:50+00:00,1000337.7700000061
2026-06-23 22:32:55+00:00,1000337.7600000061
2026-06-23 22:33:00+00:00,1000337.5500000061
2026-06-23 22:33:05+00:00,1000337.5500000061
2026-06-23 22:33:10+00:00,1000337.5500000061
2026-06-23 22:33:15+00:00,1000337.5500000061
2026-06-23 22:33:20+00:00,1000339.5400000061
2026-06-23 22:33:25+00:00,1000341.5500000061
2026-06-23 22:33:30+00:00,1000340.8300000061
2026-06-23 22:33:35+00:00,1000340.8300000061
2026-06-23 22:33:40+00:00,1000343.5600000061
2026-06-23 22:33:45+00:00,1000343.5500000061
2026-06-23 22:33:50+00:00,1000343.5600000061
2026-06-23 22:33:55+00:00,1000343.5700000061
2026-06-23 22:34:00+00:00,1000344.8300000061
2026-06-23 22:34:05+00:00,1000344.8200000061
2026-06-23 22:34:07+00:00,1000350.3200000061
2026-06-23 22:34:12+00:00,1000350.3200000061
2026-06-23 22:34:17+00:00,1000350.3300000061
2026-06-23 22:34:21+00:00,1000349.1300000062
2026-06-23 22:34:26+00:00,1000349.1400000062
2026-06-23 22:34:29+00:00,1000347.9400000062
2026-06-23 22:34:34+00:00,1000347.9500000062
2026-06-23 22:34:39+00:00,1000346.7500000063
2026-06-23 22:34:43+00:00,1000352.2500000063
2026-06-23 22:34:45+00:00,1000351.0500000063
2026-06-23 22:34:50+00:00,1000354.7700000063
2026-06-23 22:34:52+00:00,1000353.5700000064
2026-06-23 22:34:57+00:00,1000353.5700000064
2026-06-23 22:35:02+00:00,1000353.5700000064
2026-06-23 22:35:07+00:00,1000359.0700000064
2026-06-23 22:35:12+00:00,1000359.0800000064
2026-06-23 22:35:17+00:00,1000359.0700000064
2026-06-23 22:35:22+00:00,1000359.0800000064
2026-06-23 22:35:27+00:00,1000359.0800000064
2026-06-23 22:35:32+00:00,1000359.0800000064
2026-06-23 22:35:37+00:00,1000359.0800000064
2026-06-23 22:35:42+00:00,1000357.8800000064
2026-06-23 22:35:46+00:00,1000363.3800000064
2026-06-23 22:35:51+00:00,1000364.9800000064
2026-06-23 22:35:56+00:00,1000363.7800000064
2026-06-23 22:36:01+00:00,1000364.1000000064
2026-06-23 22:36:06+00:00,1000364.1000000064
2026-06-23 22:36:11+00:00,1000364.9400000063
2026-06-23 22:36:14+00:00,1000370.4400000063
2026-06-23 22:36:17+00:00,1000369.2400000064
2026-06-23 22:36:22+00:00,1000370.7400000064
2026-06-23 22:36:27+00:00,1000375.6200000064
2026-06-23 22:36:32+00:00,1000374.5600000063
2026-06-23 22:36:37+00:00,1000374.5600000063
2026-06-23 22:36:40+00:00,1000373.3600000064
2026-06-23 22:36:45+00:00,1000375.0300000064
2026-06-23 22:36:48+00:00,1000373.8300000065
2026-06-23 22:36:53+00:00,1000373.8300000065
2026-06-23 22:36:57+00:00,1000372.6300000065
2026-06-23 22:37:02+00:00,1000372.6300000065
2026-06-23 22:37:06+00:00,1000371.4300000066
2026-06-23 22:37:11+00:00,1000371.4300000066
2026-06-23 22:37:16+00:00,1000373.4200000066
2026-06-23 22:37:18+00:00,1000372.2200000066
2026-06-23 22:37:23+00:00,1000372.2200000066
2026-06-23 22:37:28+00:00,1000376.0100000066
2026-06-23 22:37:30+00:00,1000374.8100000067
2026-06-23 22:37:35+00:00,1000374.8100000067
2026-06-23 22:37:40+00:00,1000374.8000000067
2026-06-23 22:37:42+00:00,1000373.6000000067
2026-06-23 22:37:47+00:00,1000373.0100000068
2026-06-23 22:37:52+00:00,1000373.0100000068
2026-06-23 22:37:57+00:00,1000372.2300000067
2026-06-23 22:38:02+00:00,1000377.7300000067
2026-06-23 22:38:04+00:00,1000376.5300000068
2026-06-23 22:38:09+00:00,1000376.5300000068
2026-06-23 22:38:14+00:00,1000376.5300000068
2026-06-23 22:38:19+00:00,1000378.5200000068
2026-06-23 22:38:21+00:00,1000377.3200000068
2026-06-23 22:38:26+00:00,1000377.3200000068
2026-06-23 22:38:31+00:00,1000377.3300000068
2026-06-23 22:38:36+00:00,1000377.3300000068
2026-06-23 22:38:41+00:00,1000377.3300000068
2026-06-23 22:38:46+00:00,1000377.3300000068
2026-06-23 22:38:51+00:00,1000377.3200000068
2026-06-23 22:38:55+00:00,1000382.8200000068
2026-06-23 22:38:57+00:00,1000381.6200000069
2026-06-23 22:39:02+00:00,1000387.1200000069
2026-06-23 22:39:04+00:00,1000385.9200000069
2026-06-23 22:39:09+00:00,1000386.8600000069
2026-06-23 22:39:14+00:00,1000387.6400000069
2026-06-23 22:39:19+00:00,1000387.6400000069
2026-06-23 22:39:24+00:00,1000389.0800000068
2026-06-23 22:39:29+00:00,1000389.0800000068
2026-06-23 22:39:34+00:00,1000389.0800000068
2026-06-23 22:39:39+00:00,1000389.0800000068
2026-06-23 22:39:42+00:00,1000387.8800000069
2026-06-23 22:39:47+00:00,1000391.8700000069
2026-06-23 22:39:52+00:00,1000391.8700000069
2026-06-23 22:39:57+00:00,1000391.8800000069
2026-06-23 22:40:00+00:00,1000397.3800000069
2026-06-23 22:40:05+00:00,1000397.3800000069
2026-06-23 22:40:10+00:00,1000401.2600000069
2026-06-23 22:40:15+00:00,1000401.2700000069
2026-06-23 22:40:20+00:00,1000401.2700000069
2026-06-23 22:40:25+00:00,1000401.2700000069
2026-06-23 22:40:30+00:00,1000401.2700000069
2026-06-23 22:40:35+00:00,1000405.1300000069
2026-06-23 22:40:40+00:00,1000405.1200000069
2026-06-23 22:40:42+00:00,1000410.6200000069
2026-06-23 22:40:45+00:00,1000409.4200000069
2026-06-23 22:40:50+00:00,1000409.4300000069
2026-06-23 22:40:55+00:00,1000409.4300000069
2026-06-23 22:41:00+00:00,1000411.4400000069
2026-06-23 22:41:05+00:00,1000411.4400000069
2026-06-23 22:41:10+00:00,1000413.4300000069
2026-06-23 22:41:14+00:00,1000412.230000007
2026-06-23 22:41:19+00:00,1000412.230000007
2026-06-23 22:41:24+00:00,1000412.220000007
2026-06-23 22:41:29+00:00,1000412.480000007
2026-06-23 22:41:34+00:00,1000412.480000007
2026-06-23 22:41:39+00:00,1000412.490000007
2026-06-23 22:41:43+00:00,1000411.290000007
2026-06-23 22:41:48+00:00,1000411.300000007
2026-06-23 22:41:53+00:00,1000411.290000007
2026-06-23 22:41:55+00:00,1000410.0900000071
2026-06-23 22:42:00+00:00,1000410.0800000071
2026-06-23 22:42:05+00:00,1000410.0900000071
2026-06-23 22:42:10+00:00,1000412.1100000071
2026-06-23 22:42:15+00:00,1000412.1200000071
2026-06-23 22:42:20+00:00,1000412.1200000071
2026-06-23 22:42:22+00:00,1000410.9200000071
2026-06-23 22:42:27+00:00,1000413.3100000072
2026-06-23 22:42:29+00:00,1000412.1100000072
2026-06-23 22:42:34+00:00,1000412.1100000072
2026-06-23 22:42:39+00:00,1000412.1200000072
2026-06-23 22:42:44+00:00,1000412.1300000072
2026-06-23 22:42:49+00:00,1000412.1400000072
2026-06-23 22:42:54+00:00,1000412.1400000072
2026-06-23 22:42:59+00:00,1000412.1400000072
2026-06-23 22:43:04+00:00,1000412.1400000072
2026-06-23 22:43:07+00:00,1000417.6400000072
2026-06-23 22:43:09+00:00,1000416.4400000073
2026-06-23 22:43:14+00:00,1000419.8600000073
2026-06-23 22:43:19+00:00,1000419.2800000074
2026-06-23 22:43:24+00:00,1000419.2700000074
2026-06-23 22:43:29+00:00,1000419.2600000073
2026-06-23 22:43:34+00:00,1000419.2600000073
2026-06-23 22:43:39+00:00,1000419.2600000073
2026-06-23 22:43:44+00:00,1000419.8500000073
2026-06-23 22:43:49+00:00,1000419.8500000073
2026-06-23 22:43:54+00:00,1000419.8400000073
2026-06-23 22:43:59+00:00,1000419.8500000073
2026-06-23 22:44:04+00:00,1000419.8500000073
2026-06-23 22:44:09+00:00,1000424.0500000073
2026-06-23 22:44:14+00:00,1000424.0500000073
2026-06-23 22:44:19+00:00,1000424.0500000073
2026-06-23 22:44:22+00:00,1000422.8500000073
2026-06-23 22:44:27+00:00,1000423.9600000073
